NGF.axon.1.raw	NGF.axon.2.raw	NGF.cb.1.raw	NGF.cb.2.raw
ENSRNOT00000026599.0	1.00250626566416	0	1.00250626566416	2.95739348370927
ENSRNOT00000026797.0	0	0	13.0325814536341	12.0300751879699
ENSRNOT00000026862.0	2.00501253132832	13.0325814536341	430.977443609022	334.636591478697
ENSRNOT00000027132.0	1.00250626566416	0	246.416040100251	146.365914786967
ENSRNOT00000027260.0	1749.32330827068	708.922305764411	6606.71679197995	11065.8646616541
ENSRNOT00000027436.0	3.00751879699248	2.00501253132832	159.248120300752	127.218045112782
ENSRNOT00000027580.0	111.278195488722	64.1604010025063	1505.9649122807	1315.93984962406
ENSRNOT00000027675.0	0	0	101.25313283208	97.2431077694236
ENSRNOT00000020304.0	0	0	4.96240601503759	3.95989974937343
ENSRNOT00000035908.0	153.28320802005	2.00501253132832	1563.80952380952	1752.8320802005
ENSRNOT00000064272.0	283.458646616541	761.754385964912	2644.91228070175	2912.33082706767
ENSRNOT00000027777.0	0	3.00751879699248	14.0350877192982	24.9624060150376
ENSRNOT00000027801.0	0	0	15.8897243107769	14.8872180451128
ENSRNOT00000038067.0	0	0	2.00501253132832	6.01503759398496
ENSRNOT00000027849.0	1.00250626566416	0	1.00250626566416	2.00501253132832
ENSRNOT00000027917.0	4.01002506265664	1.00250626566416	70.0250626566416	70.125313283208
ENSRNOT00000027944.0	236.240601503759	2.00501253132832	111.177944862155	124.260651629073
ENSRNOT00000066328.0	5025.51378446115	5675.38847117794	2422.40601503759	1832.48120300752
ENSRNOT00000027976.0	6939.29824561403	4070.22556390977	17276.8922305764	17320.2506265664
ENSRNOT00000074671.0	11.0275689223058	0	44.0601503759398	47.0175438596491
ENSRNOT00000027981.0	11.0275689223058	0	44.0601503759398	47.0175438596491
ENSRNOT00000027992.0	0	0	66.9674185463659	67.1177944862155
ENSRNOT00000073918.0	0	0	0	1.00250626566416
ENSRNOT00000037998.0	0	1.00250626566416	5.0125313283208	1.00250626566416
ENSRNOT00000028082.0	0	0	0	0
ENSRNOT00000066834.0	0	0	6.01503759398496	0
ENSRNOT00000041513.0	2.00501253132832	0	26.9674185463659	16.9924812030075
ENSRNOT00000028142.0	9.02255639097744	0	10.9774436090226	9.02255639097744
ENSRNOT00000028164.0	0	0	152.280701754386	150.375939849624
ENSRNOT00000028176.0	693.684210526316	713.583959899749	1758.39598997494	2278.94736842105
ENSRNOT00000049957.0	0	0	3.95989974937343	5.0125313283208
ENSRNOT00000028217.0	75.187969924812	20.0501253132832	310.726817042607	304.761904761905
ENSRNOT00000028315.0	36627.5187969925	50681.1528822055	8735.18796992481	8941.35338345865
ENSRNOT00000028328.0	300.551378446115	360.601503759398	2141.85463659148	3304.56140350877
ENSRNOT00000028334.0	0	0	0	3.00751879699248
ENSRNOT00000028390.0	236.591478696742	49.1228070175439	5824.51127819549	5441.00250626566
ENSRNOT00000044788.0	7.01754385964912	18.0451127819549	540.100250626566	643.208020050125
ENSRNOT00000028490.0	0	0	2.00501253132832	1.00250626566416
ENSRNOT00000028519.0	0	0	1.00250626566416	1.00250626566416
ENSRNOT00000028522.0	0	0	5.0125313283208	2.00501253132832
ENSRNOT00000028549.0	15.0375939849624	3.00751879699248	2284.01002506266	2131.22807017544
ENSRNOT00000028558.0	0	0	3.00751879699248	2.00501253132832
ENSRNOT00000067430.0	0	0	15.9899749373434	15.0375939849624
ENSRNOT00000028570.0	0	0	15.9899749373434	15.0375939849624
ENSRNOT00000028588.0	70.1754385964912	80.2005012531328	813.934837092732	720.100250626566
ENSRNOT00000028591.0	6.01503759398496	1.95488721804511	1126.96741854637	1250.97744360902
ENSRNOT00000056181.0	2.00501253132832	0	264.360902255639	276.641604010025
ENSRNOT00000028615.0	0	0	0	0
ENSRNOT00000028635.0	0	0	0.952380952380952	0
ENSRNOT00000028656.0	1456.19047619048	223.508771929825	1698.59649122807	1089.17293233083
ENSRNOT00000042115.0	2.00501253132832	0	22.0551378446115	6.01503759398496
ENSRNOT00000028685.0	0	0	0	0
ENSRNOT00000028696.0	0	0	37.9949874686717	10.0250626566416
ENSRNOT00000038798.0	0	0	37.9949874686717	10.0250626566416
ENSRNOT00000067392.0	0	0	2.00501253132832	4.01002506265664
ENSRNOT00000056109.0	0	0	67.0175438596491	37.0426065162907
ENSRNOT00000016254.0	0	0	14.0350877192982	25.0125313283208
ENSRNOT00000075590.0	0	0	0	0
ENSRNOT00000039185.0	0	0	0	0
ENSRNOT00000016444.0	0	0	133.28320802005	151.127819548872
ENSRNOT00000018194.0	1197.44360902256	1308.87218045113	6738.39598997494	6676.04010025063
ENSRNOT00000045719.0	0	0	2.00501253132832	2.95739348370927
ENSRNOT00000018860.0	51.1278195488722	142.355889724311	3177.99498746867	3448.97243107769
ENSRNOT00000019051.0	0	0	0	4.01002506265664
ENSRNOT00000019061.0	0	0	0	0
ENSRNOT00000045792.0	0	0	0	0
ENSRNOT00000072393.0	0	0	0	2.00501253132832
ENSRNOT00000071521.0	0	0	0	2.00501253132832
ENSRNOT00000029920.0	0	63.1578947368421	0	0
ENSRNOT00000049722.0	0	0	0	4.01002506265664
ENSRNOT00000030162.0	0	0	0	0
ENSRNOT00000051589.0	0	0	0	0
ENSRNOT00000019311.0	0	0	7.01754385964912	2.00501253132832
ENSRNOT00000035512.0	0	0	0.902255639097744	2.85714285714286
ENSRNOT00000019739.0	0	0	0	0
ENSRNOT00000056024.0	486.766917293233	413.784461152882	914.486215538847	945.213032581454
ENSRNOT00000074296.0	0	0	0	0
ENSRNOT00000019971.0	0	0	0	0
ENSRNOT00000014573.0	1.00250626566416	0	158.345864661654	191.328320802005
ENSRNOT00000018028.0	1.9047619047619	1.00250626566416	657.443609022556	550.025062656642
ENSRNOT00000068501.0	28.0200501253133	423.90977443609	1225.3634085213	1536.44110275689
ENSRNOT00000048996.0	1380.20050125313	807.518796992481	14133.0827067669	16699.2481203008
ENSRNOT00000013551.0	2.00501253132832	6.01503759398496	415.588972431078	428.872180451128
ENSRNOT00000031973.0	0	0	0	0
ENSRNOT00000051883.0	0	0	9.02255639097744	4.01002506265664
ENSRNOT00000066380.0	1.00250626566416	0	25.062656641604	56.140350877193
ENSRNOT00000031067.0	0	0	39.0977443609023	9.02255639097744
ENSRNOT00000038511.0	0	14.0350877192982	320.250626566416	342.907268170426
ENSRNOT00000031488.0	0	0	0	0
ENSRNOT00000014988.0	4.01002506265664	35.9899749373434	1395.83959899749	1424.16040100251
ENSRNOT00000016959.0	0	0	0	5.0125313283208
ENSRNOT00000043019.0	1.00250626566416	0	0	1.00250626566416
ENSRNOT00000018436.0	1.00250626566416	0	7.01754385964912	1.00250626566416
ENSRNOT00000070864.0	1.00250626566416	0	278.997493734336	330.075187969925
ENSRNOT00000072915.0	1.00250626566416	0	278.997493734336	330.075187969925
ENSRNOT00000033858.0	3.00751879699248	29.0726817042606	914.987468671679	743.759398496241
ENSRNOT00000076511.0	91.2280701754386	33.0325814536341	8164.86215538847	7226.91729323308
ENSRNOT00000050832.0	0	0	2.95739348370927	2.00501253132832
ENSRNOT00000044428.0	0	0	0	1.00250626566416
ENSRNOT00000051402.0	8.02005012531328	0	49.1228070175439	40
ENSRNOT00000014152.0	0	0	6.01503759398496	2.95739348370927
ENSRNOT00000077049.0	0	0	0	0
ENSRNOT00000046645.0	0	0	0	0
ENSRNOT00000076300.0	5.0125313283208	7.01754385964912	798.546365914787	861.604010025063
ENSRNOT00000055829.0	0	0	0	1.00250626566416
ENSRNOT00000076340.0	10.0250626566416	53.1328320802005	638.847117794486	616.992481203008
ENSRNOT00000043854.0	10.0250626566416	53.1328320802005	637.844611528822	611.027568922306
ENSRNOT00000073609.0	0	0	0	0
ENSRNOT00000014553.0	0	0	30.0751879699248	32.0802005012531
ENSRNOT00000046849.0	0	5.96491228070175	18.9974937343358	10.0250626566416
ENSRNOT00000045165.0	0	5.96491228070175	18.9974937343358	10.0250626566416
ENSRNOT00000041839.0	0	5.96491228070175	18.9974937343358	10.0250626566416
ENSRNOT00000025536.0	0	0	1.00250626566416	0
ENSRNOT00000046080.0	0	0	1.00250626566416	0
ENSRNOT00000047776.0	0	0	0	0
ENSRNOT00000067172.0	86.1654135338346	273.583959899749	630.526315789474	433.634085213033
ENSRNOT00000065457.0	0	0	32.0802005012531	22.0551378446115
ENSRNOT00000032174.0	0	0	51.077694235589	54.8370927318296
ENSRNOT00000067889.0	0	13.984962406015	119.147869674185	102.005012531328
ENSRNOT00000024253.0	0	13.984962406015	119.147869674185	102.005012531328
ENSRNOT00000022962.0	0	1.00250626566416	9.02255639097744	3.00751879699248
ENSRNOT00000044567.0	0	0	118.796992481203	118.897243107769
ENSRNOT00000021109.0	0	0	2.00501253132832	0
ENSRNOT00000033491.0	0	0	32.0802005012531	19.047619047619
ENSRNOT00000065759.0	0	0	0	0
ENSRNOT00000020229.0	1.00250626566416	0	161.052631578947	103.809523809524
ENSRNOT00000040164.0	2.00501253132832	6.01503759398496	15.9899749373434	7.86967418546366
ENSRNOT00000020117.0	0	0	0	1.00250626566416
ENSRNOT00000020002.0	0	0	61.9548872180451	49.1228070175439
ENSRNOT00000068084.0	95.2380952380952	172.380952380952	1047.96992481203	937.243107769423
ENSRNOT00000019059.0	2.00501253132832	2.00501253132832	980.852130325814	1043.00751879699
ENSRNOT00000042558.0	7.01754385964912	23.0576441102757	76.1904761904762	61.1528822055138
ENSRNOT00000029471.0	0	0	57.0927318295739	45.1127819548872
ENSRNOT00000017407.0	7.01754385964912	31.0275689223058	834.235588972431	790.726817042607
ENSRNOT00000016281.0	1.00250626566416	0	73.9348370927318	84.1102756892231
ENSRNOT00000016032.0	0	1.00250626566416	56.0902255639098	65.062656641604
ENSRNOT00000015521.0	32.0802005012531	2.00501253132832	967.919799498747	1079.49874686717
ENSRNOT00000015065.0	0	0	480.701754385965	487.167919799499
ENSRNOT00000073279.0	0	0	1.00250626566416	2.00501253132832
ENSRNOT00000015948.0	0	0	1.00250626566416	2.00501253132832
ENSRNOT00000018021.0	0	1.00250626566416	87.7694235588972	93.9348370927318
ENSRNOT00000032294.0	85.1629072681704	1.00250626566416	631.177944862155	663.458646616541
ENSRNOT00000014639.0	0	0	12.0300751879699	14.0350877192982
ENSRNOT00000015218.0	110.125313283208	146.265664160401	5244.66165413534	4452.98245614035
ENSRNOT00000025888.0	405.864661654135	533.233082706767	1569.32330827068	1144.01002506266
ENSRNOT00000026009.0	11.0275689223058	4.96240601503759	4733.4335839599	6304.21052631579
ENSRNOT00000026030.0	1.00250626566416	6.01503759398496	465.814536340852	432.581453634085
ENSRNOT00000055614.0	0	0	0	0
ENSRNOT00000026089.0	0	0	27.0676691729323	18.0451127819549
ENSRNOT00000026158.0	3.00751879699248	4.01002506265664	375.739348370927	330.576441102757
ENSRNOT00000026405.0	0	2.00501253132832	143.709273182957	208.771929824561
ENSRNOT00000026595.0	19.9498746867168	214.436090225564	6402.55639097744	7026.2656641604
ENSRNOT00000026754.0	9.02255639097744	31.077694235589	1524.21052631579	1510.52631578947
ENSRNOT00000067423.0	0	0	3.00751879699248	1.00250626566416
ENSRNOT00000026762.0	0	0	0	0.952380952380952
ENSRNOT00000029244.0	0	0	1.00250626566416	0
ENSRNOT00000016289.0	0	0	4.01002506265664	1.9047619047619
ENSRNOT00000016433.0	0	0	1.00250626566416	1.95488721804511
ENSRNOT00000016455.0	0	0	7.96992481203007	8.02005012531328
ENSRNOT00000036343.0	0	0	2.00501253132832	0
ENSRNOT00000017362.0	10.9273182957393	5.0125313283208	2319.64912280702	3629.07268170426
ENSRNOT00000017636.0	62.1553884711779	3.00751879699248	224.210526315789	327.117794486216
ENSRNOT00000068167.0	2.00501253132832	0	16.0401002506266	16.0401002506266
ENSRNOT00000018098.0	75.187969924812	561.303258145363	6180.45112781955	6975.58897243108
ENSRNOT00000022431.0	1.00250626566416	0	1.00250626566416	0
ENSRNOT00000039949.0	1.00250626566416	0	1.00250626566416	0
ENSRNOT00000052261.0	0	0	0	1.00250626566416
ENSRNOT00000040729.0	0	0	1.00250626566416	1.00250626566416
ENSRNOT00000013187.0	0	0	0	2.00501253132832
ENSRNOT00000065164.0	452.03007518797	476.992481203008	3816.39097744361	3057.99498746867
ENSRNOT00000037851.0	0	0	0	0
ENSRNOT00000023158.0	0	0	9.02255639097744	15.8897243107769
ENSRNOT00000040301.0	0	0	0	0
ENSRNOT00000073123.0	2377.44360902256	3779.0977443609	28871.0275689223	23936.1904761905
ENSRNOT00000065537.0	0	0	0	4.01002506265664
ENSRNOT00000016228.0	11.9799498746867	25.062656641604	1270.37593984962	1558.84711779449
ENSRNOT00000073674.0	2375.43859649123	3774.08521303258	28863.0576441103	23937.1929824561
ENSRNOT00000074205.0	8.02005012531328	0.952380952380952	99.0977443609022	103.157894736842
ENSRNOT00000071803.0	0	0	101.25313283208	102.255639097744
ENSRNOT00000056275.0	0	0	0.952380952380952	5.0125313283208
ENSRNOT00000056307.0	2.45614035087719	56.0902255639098	1551.67919799499	1363.25814536341
ENSRNOT00000075085.0	35.0375939849624	110.225563909774	600.100250626566	607.167919799499
ENSRNOT00000056295.0	2068.3709273183	709.624060150376	41002.2055137845	32807.5689223058
ENSRNOT00000056294.0	1231.42857142857	1957.24310776942	24364.5614035088	28750.626566416
ENSRNOT00000056290.0	148.320802005013	2.00501253132832	1063.30827067669	1080.05012531328
ENSRNOT00000036352.0	7730.32581453634	10154.3859649123	27016.3909774436	20693.3333333333
ENSRNOT00000056282.0	290.676691729323	131.228070175439	2400.45112781955	2229.62406015038
ENSRNOT00000056323.0	0	4.01002506265664	8.02005012531328	8.02005012531328
ENSRNOT00000056325.0	0	0	0	0
ENSRNOT00000056342.0	0	0	0	0
ENSRNOT00000056343.0	0	0	0	0
ENSRNOT00000064213.0	149.323308270677	229.37343358396	703.057644110276	541.704260651629
ENSRNOT00000026211.0	0	0	0	0
ENSRNOT00000056397.0	0	0	9.02255639097744	8.02005012531328
ENSRNOT00000025863.0	1.00250626566416	0	183.308270676692	139.248120300752
ENSRNOT00000025702.0	168.421052631579	1.00250626566416	973.032581453634	1004.16040100251
ENSRNOT00000024088.0	0	0	24.0601503759398	15.9899749373434
ENSRNOT00000049237.0	0	0	0	0
ENSRNOT00000023934.0	0	0	0	0
ENSRNOT00000029079.0	0	0	0	0
ENSRNOT00000029091.0	0	0	0	0
ENSRNOT00000023920.0	24.5614035087719	62.8070175438596	99.2982456140351	143.458646616541
ENSRNOT00000071185.0	0	0	1.00250626566416	0
ENSRNOT00000025218.0	605.413533834586	180.451127819549	2646.91729323308	3151.52882205514
ENSRNOT00000023181.0	0	0	0	1.00250626566416
ENSRNOT00000075736.0	0	0	3.00751879699248	0
ENSRNOT00000074040.0	0	0	0	0
ENSRNOT00000017367.0	0	0	1.00250626566416	2.00501253132832
ENSRNOT00000040325.0	0	1.00250626566416	1.00250626566416	0
ENSRNOT00000041780.0	0	0	0	0
ENSRNOT00000045611.0	0	0	0	0
ENSRNOT00000052226.0	0	0	0	0
ENSRNOT00000047063.0	0	0	0	0
ENSRNOT00000045582.0	0	0	0	0
ENSRNOT00000048861.0	0	0	0	0
ENSRNOT00000073824.0	0	0	0	0
ENSRNOT00000052199.0	0	0	1.00250626566416	0
ENSRNOT00000044773.0	0	0	1.00250626566416	0
ENSRNOT00000042931.0	1.00250626566416	0	0	0
ENSRNOT00000044676.0	0	0	0	1.00250626566416
ENSRNOT00000049595.0	0	0	0	0
ENSRNOT00000018592.0	0	0	2.00501253132832	1.00250626566416
ENSRNOT00000021971.0	0	0	1.00250626566416	1.00250626566416
ENSRNOT00000022578.0	10.0250626566416	448.070175438596	2843.65914786967	2895.33834586466
ENSRNOT00000023239.0	464.06015037594	665.513784461153	1146.36591478697	998.59649122807
ENSRNOT00000055488.0	0	0	0	1.00250626566416
ENSRNOT00000023468.0	26.0651629072682	99.1979949874687	1876.14035087719	1467.21804511278
ENSRNOT00000024082.0	1.00250626566416	20.0501253132832	743.859649122807	646.917293233083
ENSRNOT00000025653.0	3.00751879699248	1.00250626566416	280.802005012531	331.979949874687
ENSRNOT00000074282.0	0	0	8.92230576441103	15.9899749373434
ENSRNOT00000042163.0	0	0.952380952380952	7.01754385964912	3.00751879699248
ENSRNOT00000068402.0	0.952380952380952	123.258145363409	882.606516290727	964.912280701754
ENSRNOT00000013552.0	3.45864661654135	44.1102756892231	191.428571428571	174.83709273183
ENSRNOT00000031974.0	1.00250626566416	0	62.1052631578947	85.2130325814536
ENSRNOT00000014369.0	0	0	0	0
ENSRNOT00000075481.0	569.22305764411	1385.664160401	155.187969924812	310.125313283208
ENSRNOT00000040493.0	0	0	0	1.00250626566416
ENSRNOT00000031161.0	0	0	87.1679197994987	64.9624060150376
ENSRNOT00000016540.0	0	0	4.01002506265664	1.00250626566416
ENSRNOT00000016783.0	0	0	178.395989974937	141.25313283208
ENSRNOT00000018091.0	178.395989974937	104.260651629073	271.378446115288	192.230576441103
ENSRNOT00000019053.0	0	0	1.00250626566416	0
ENSRNOT00000019370.0	24.0601503759398	27.0676691729323	3007.21804511278	2698.04511278196
ENSRNOT00000046850.0	0	0	0	3.00751879699248
ENSRNOT00000019987.0	1.00250626566416	9.92481203007519	207.619047619048	263.458646616541
ENSRNOT00000034843.0	3.00751879699248	0	53.1328320802005	43.1077694235589
ENSRNOT00000043788.0	0	2.85714285714286	44.0100250626566	81.7543859649123
ENSRNOT00000020882.0	0	2.85714285714286	44.0100250626566	81.7543859649123
ENSRNOT00000030463.0	0	2.85714285714286	44.0100250626566	81.7543859649123
ENSRNOT00000067026.0	0	0	0	0.902255639097744
ENSRNOT00000022176.0	0	0	1.00250626566416	0
ENSRNOT00000022557.0	11.0275689223058	3.00751879699248	1523.50877192982	2024.91228070175
ENSRNOT00000035774.0	5.0125313283208	5.0125313283208	2532.8320802005	2246.5664160401
ENSRNOT00000022983.0	272.03007518797	51.7794486215539	262.205513784461	305.914786967418
ENSRNOT00000023935.0	614.335839598997	990.225563909774	1883.45864661654	1394.68671679198
ENSRNOT00000024157.0	1.00250626566416	0	62.1553884711779	50.125313283208
ENSRNOT00000024281.0	1.00250626566416	0	270.977443609023	184.862155388471
ENSRNOT00000024420.0	0	0	20	3.90977443609023
ENSRNOT00000024772.0	2.00501253132832	0	115.037593984962	109.674185463659
ENSRNOT00000029629.0	0	0	0	4.01002506265664
ENSRNOT00000024875.0	5.0125313283208	1.00250626566416	253.834586466165	286.616541353383
ENSRNOT00000024256.0	2.00501253132832	9.97493734335839	67.1177944862155	52.0802005012531
ENSRNOT00000024290.0	149.323308270677	365.46365914787	825.31328320802	705.964912280702
ENSRNOT00000025245.0	1.00250626566416	2.00501253132832	383.759398496241	473.032581453634
ENSRNOT00000038408.0	4.01002506265664	0	186.466165413534	139.147869674185
ENSRNOT00000026047.0	0	0	7.01754385964912	9.02255639097744
ENSRNOT00000031423.0	0	0	7.01754385964912	9.02255639097744
ENSRNOT00000050227.0	0	0	0	4.01002506265664
ENSRNOT00000026115.0	0	0	2.95739348370927	2.00501253132832
ENSRNOT00000026286.0	0	0	123.308270676692	148.370927318296
ENSRNOT00000026644.0	0	1.00250626566416	0	1.00250626566416
ENSRNOT00000026925.0	1.00250626566416	0	14.0350877192982	21.0526315789474
ENSRNOT00000026962.0	0	0	3.00751879699248	2.00501253132832
ENSRNOT00000039564.0	1.00250626566416	0	0	1.35338345864662
ENSRNOT00000027261.0	13.984962406015	0	7.36842105263158	13.2330827067669
ENSRNOT00000027301.0	0	1.00250626566416	39.0977443609023	66.1152882205514
ENSRNOT00000027321.0	0	0	39.0977443609023	32.0802005012531
ENSRNOT00000055243.0	0	0	0	0
ENSRNOT00000027507.0	0	0	0	1.00250626566416
ENSRNOT00000027575.0	2.00501253132832	2.00501253132832	289.37343358396	263.157894736842
ENSRNOT00000027590.0	0	0	8.02005012531328	6.91729323308271
ENSRNOT00000027641.0	0	0	0	5.26315789473684
ENSRNOT00000042294.0	0	0	0	0
ENSRNOT00000050707.0	0	0	1.00250626566416	0
ENSRNOT00000024992.0	0	0	1.00250626566416	5.0125313283208
ENSRNOT00000024965.0	0	0	1.00250626566416	1.00250626566416
ENSRNOT00000024954.0	0	0	0	0
ENSRNOT00000024948.0	0	0	0	1.00250626566416
ENSRNOT00000040663.0	1.00250626566416	0	3.00751879699248	4.01002506265664
ENSRNOT00000049401.0	1.00250626566416	0	3.00751879699248	2.00501253132832
ENSRNOT00000025097.0	0	0	37.0426065162907	46.8170426065163
ENSRNOT00000043023.0	0	0	1.00250626566416	0
ENSRNOT00000020691.0	0	0	0	0
ENSRNOT00000020699.0	0	0	0	0
ENSRNOT00000020981.0	0	0	0	0
ENSRNOT00000075135.0	0	0	0	0
ENSRNOT00000044675.0	0	0	0	0
ENSRNOT00000021169.0	0	0	0	0
ENSRNOT00000021179.0	0	0	0	0
ENSRNOT00000055227.0	0	0	0	0
ENSRNOT00000055226.0	0	0	0	0
ENSRNOT00000021254.0	0	0	0	0
ENSRNOT00000021264.0	0	0	0	0
ENSRNOT00000021273.0	0	0	0	0
ENSRNOT00000021334.0	0	0	0	0
ENSRNOT00000047399.0	0	0	0	1.00250626566416
ENSRNOT00000040224.0	0	0	1.00250626566416	1.00250626566416
ENSRNOT00000044641.0	0	0	0	0
ENSRNOT00000046685.0	0	0	0	1.00250626566416
ENSRNOT00000048499.0	0	0	1.00250626566416	0
ENSRNOT00000021429.0	0	0	0	0
ENSRNOT00000021436.0	0	0	0	0
ENSRNOT00000043967.0	0	0	0	0
ENSRNOT00000045417.0	0	0	0	0
ENSRNOT00000021468.0	0	0	0	0
ENSRNOT00000048969.0	0	0	0	0
ENSRNOT00000019913.0	0	0	1.00250626566416	0
ENSRNOT00000066053.0	0	0	2.00501253132832	0
ENSRNOT00000044783.0	0	0	1.00250626566416	0
ENSRNOT00000039946.0	0	0	0	1.00250626566416
ENSRNOT00000048484.0	0	0	0	0
ENSRNOT00000043719.0	0	0	0	0
ENSRNOT00000034624.0	0	0	0	0
ENSRNOT00000046616.0	0	0	0	0
ENSRNOT00000042637.0	0	0	0	0
ENSRNOT00000022733.0	0	0	0	0
ENSRNOT00000022740.0	0	0	0	0
ENSRNOT00000022773.0	0	0	0	1.00250626566416
ENSRNOT00000072668.0	0	0	0	1.00250626566416
ENSRNOT00000055216.0	0	0	0	0
ENSRNOT00000032587.0	0	0	0	0
ENSRNOT00000022852.0	0	0	0	0
ENSRNOT00000022992.0	0	0	0	0
ENSRNOT00000023002.0	0	0	0	1.00250626566416
ENSRNOT00000023007.0	0	0	1.00250626566416	0
ENSRNOT00000023100.0	0	0	151.779448621554	329.624060150376
ENSRNOT00000030827.0	0	0	0	0
ENSRNOT00000034797.0	0	2.00501253132832	16.0401002506266	2.00501253132832
ENSRNOT00000074597.0	0	0	0	0
ENSRNOT00000070860.0	0	0	0	1.00250626566416
ENSRNOT00000074777.0	0	0	0	0
ENSRNOT00000049694.0	0	0	0	0
ENSRNOT00000045442.0	0.952380952380952	0	0	0
ENSRNOT00000047549.0	2.00501253132832	0	0	0
ENSRNOT00000023244.0	0	0	1.00250626566416	0
ENSRNOT00000050794.0	0	0	0	0
ENSRNOT00000049502.0	0	0	0	0
ENSRNOT00000072996.0	0	0	0	0
ENSRNOT00000023213.0	0	0	0	0
ENSRNOT00000072602.0	0	0	0	1.00250626566416
ENSRNOT00000072462.0	0	0	0	0
ENSRNOT00000039989.0	0	0	0	0
ENSRNOT00000047978.0	0	0	0	0
ENSRNOT00000043339.0	0	0	0	0
ENSRNOT00000037868.0	0	0	0	0
ENSRNOT00000023279.0	0	0	0	0
ENSRNOT00000023325.0	0	0	0	0
ENSRNOT00000047565.0	0	0	0	0
ENSRNOT00000042936.0	0	0	0	0
ENSRNOT00000050805.0	0	0	0	0
ENSRNOT00000023335.0	0	0	0	0
ENSRNOT00000023349.0	0	0	0	0
ENSRNOT00000035798.0	0	0	3.00751879699248	8.02005012531328
ENSRNOT00000023502.0	4.01002506265664	121.303258145363	1155.33834586466	1060
ENSRNOT00000024119.0	5.0125313283208	49.1228070175439	467.96992481203	237.49373433584
ENSRNOT00000024402.0	107.218045112782	28.0200501253133	5224.01002506266	4025.0626566416
ENSRNOT00000024710.0	0	3.00751879699248	8.02005012531328	6.8671679197995
ENSRNOT00000024850.0	25.062656641604	39.0977443609023	870.977443609022	955.889724310777
ENSRNOT00000025159.0	76.1904761904762	0	704.711779448622	678.59649122807
ENSRNOT00000025651.0	2.00501253132832	0	652.731829573935	754.736842105263
ENSRNOT00000076100.0	0	0	316.140350877193	368.922305764411
ENSRNOT00000025955.0	33.8847117794486	38.1453634085213	218.59649122807	187.318295739348
ENSRNOT00000026280.0	14.0350877192982	3.00751879699248	449.423558897243	663.458646616541
ENSRNOT00000042865.0	16.0401002506266	0	51.077694235589	40.8521303258145
ENSRNOT00000050562.0	407.869674185464	315.789473684211	7187.1679197995	7200.9022556391
ENSRNOT00000075443.0	0	0	1.00250626566416	0
ENSRNOT00000051962.0	0	0	0	0
ENSRNOT00000041335.0	0	0	0	0
ENSRNOT00000047852.0	0	0	0	1.00250626566416
ENSRNOT00000046171.0	0	0	0	1.00250626566416
ENSRNOT00000041974.0	0	0	0	0
ENSRNOT00000049686.0	0	0	0	0
ENSRNOT00000045360.0	0	0	0	0
ENSRNOT00000048699.0	0	0	1.00250626566416	0
ENSRNOT00000026487.0	0	0	1.00250626566416	0
ENSRNOT00000026488.0	0	0	0	0
ENSRNOT00000047239.0	0	0	0	0
ENSRNOT00000042829.0	1.00250626566416	0	0	0
ENSRNOT00000074866.0	0	0	1.00250626566416	0
ENSRNOT00000047839.0	0	0	4.01002506265664	0
ENSRNOT00000049607.0	0	0	2.00501253132832	0
ENSRNOT00000026744.0	0	0	5.0125313283208	9.02255639097744
ENSRNOT00000045415.0	0	0	0	0
ENSRNOT00000026807.0	0	0	0	0
ENSRNOT00000046903.0	0	0	1.00250626566416	0
ENSRNOT00000051241.0	0	0	0	0
ENSRNOT00000055175.0	0	0	0	0
ENSRNOT00000040363.0	0	0	0	0
ENSRNOT00000055174.0	0	0	1.00250626566416	0
ENSRNOT00000042607.0	0	0	1.00250626566416	0
ENSRNOT00000072359.0	0	0	0	0
ENSRNOT00000047020.0	0	0	0	0
ENSRNOT00000012974.0	0	0	0	0
ENSRNOT00000012919.0	0	0	0	1.00250626566416
ENSRNOT00000048478.0	1.00250626566416	0	0	0
ENSRNOT00000047040.0	0	0	0	0
ENSRNOT00000075693.0	0	0	0	0
ENSRNOT00000043904.0	0	0	0	0
ENSRNOT00000050657.0	0	0	0	0
ENSRNOT00000043307.0	0	0	0	0
ENSRNOT00000044753.0	0	0	0.952380952380952	0
ENSRNOT00000040345.0	0	0	0	0
ENSRNOT00000020393.0	0	0	8.02005012531328	30.0751879699248
ENSRNOT00000020137.0	0	0	15.8395989974937	13.9348370927318
ENSRNOT00000019690.0	278.295739348371	301.40350877193	1439.84962406015	1046.51629072682
ENSRNOT00000019368.0	0	0	0	4.01002506265664
ENSRNOT00000064902.0	70.1754385964912	1.00250626566416	162.255639097744	269.473684210526
ENSRNOT00000055158.0	0	0	0.350877192982456	1.75438596491228
ENSRNOT00000018309.0	0	0	1.00250626566416	0
ENSRNOT00000067388.0	101.25313283208	219.498746867168	3910.42606516291	3558.69674185464
ENSRNOT00000065288.0	454.335839598997	33.984962406015	4212.78195488722	3316.39097744361
ENSRNOT00000017485.0	330.827067669173	227.418546365915	4488.57142857143	4289.92481203007
ENSRNOT00000016224.0	73.1829573934837	299.348370927318	12990.626566416	12010.626566416
ENSRNOT00000013126.0	0	0	42.9573934837093	37.0927318295739
ENSRNOT00000071333.0	0	0	0	0
ENSRNOT00000024561.0	0	1.00250626566416	31.8796992481203	43.6591478696742
